"","Term","Ont","N","Up","Down","P.Up","P.Down"
"GO:0007409","axonogenesis","BP",334,126,77,1.77044317532089e-07,0.000466891307627055
"GO:0032870","cellular response to hormone stimulus","BP",446,160,105,1.9749940689538e-07,1.9712011662159e-05
"GO:0042592","homeostatic process","BP",1308,407,262,2.05647117484739e-07,3.9479870494066e-05
"GO:0040012","regulation of locomotion","BP",753,250,146,2.22318968354385e-07,0.0067710749065895
"GO:0001934","positive regulation of protein phosphorylation","BP",531,185,102,2.41057449369812e-07,0.0262679366576157
"GO:1990778","protein localization to cell periphery","BP",259,102,50,2.42627364319757e-07,0.0881096940153251
"GO:2000116","regulation of cysteine-type endopeptidase activity","BP",164,71,38,2.53953510300454e-07,0.0105195512350868
"GO:0043603","cellular amide metabolic process","BP",894,290,184,2.60148596348148e-07,0.000132074084414664
"GO:0048870","cell motility","BP",1228,384,233,2.62476324500746e-07,0.0023867208342092
"GO:0051674","localization of cell","BP",1228,384,233,2.62476324500746e-07,0.0023867208342092
"GO:0007267","cell-cell signaling","BP",1135,358,231,2.6318079702547e-07,4.02911397995515e-05
"GO:0061024","membrane organization","BP",593,203,123,2.75632890163552e-07,0.00120696040463769
"GO:0060562","epithelial tube morphogenesis","BP",224,82,66,7.89189950076445e-05,2.81311808648982e-07
"GO:2000145","regulation of cell motility","BP",724,241,144,2.90867792732841e-07,0.0027779257248853
"GO:0045787","positive regulation of cell cycle","BP",241,96,56,2.91647340939361e-07,0.00213410896804222
"GO:0031329","regulation of cellular catabolic process","BP",659,222,152,3.1256828593395e-07,1.08778178600921e-06
"GO:0031056","regulation of histone modification","BP",147,65,38,3.17580399923807e-07,0.00147272583488121
"GO:0072359","circulatory system development","BP",816,267,183,3.49291324244554e-07,6.5848883980975e-07
"GO:0048729","tissue morphogenesis","BP",411,137,105,9.42692256564119e-05,3.83754665974231e-07
"GO:1902905","positive regulation of supramolecular fiber organization","BP",133,60,26,3.84920481583656e-07,0.159411749794804
"GO:0010648","negative regulation of cell communication","BP",1012,303,221,0.000185635855025947,3.87977460748826e-07
"GO:0072657","protein localization to membrane","BP",437,156,87,3.95518970891548e-07,0.0166355162096597
"GO:0045934","negative regulation of nucleobase-containing compound metabolic process","BP",1131,354,243,7.10649191897621e-07,3.98090279359462e-07
"GO:0016477","cell migration","BP",1086,343,214,4.1034362040421e-07,0.000510897467354824
"GO:0016358","dendrite development","BP",187,78,49,4.27256184621303e-07,0.000238816970423826
"GO:0051270","regulation of cellular component movement","BP",783,257,155,4.36626746664372e-07,0.00238538056292025
"GO:0023057","negative regulation of signaling","BP",1016,304,221,0.000190378793754618,5.28477169709522e-07
"GO:0010605","negative regulation of macromolecule metabolic process","BP",2210,650,424,5.39177839235015e-07,1.40908512996968e-05
"GO:1901987","regulation of cell cycle phase transition","BP",311,117,63,5.64785098422349e-07,0.0266228194312331
"GO:0045597","positive regulation of cell differentiation","BP",616,208,130,6.07881818512969e-07,0.000437097251973627
"GO:0019884","antigen processing and presentation of exogenous antigen","BP",40,25,11,6.11211788373943e-07,0.0454875171164821
"GO:0051640","organelle localization","BP",417,149,97,6.71081921416245e-07,6.54056231377131e-05
"GO:0043401","steroid hormone mediated signaling pathway","BP",106,50,30,6.80215600139235e-07,0.000963796703396279
"GO:2001252","positive regulation of chromosome organization","BP",72,33,29,0.000103938788050699,6.98436050759825e-07
"GO:0007420","brain development","BP",573,195,135,7.46026059804148e-07,1.31041547897606e-06
"GO:0040007","growth","BP",704,233,153,7.48560758085964e-07,3.13333077138735e-05
"GO:0007059","chromosome segregation","BP",274,105,67,7.69303115609579e-07,0.000187498421271969
"GO:0016567","protein ubiquitination","BP",625,210,125,8.00162608406599e-07,0.00419165886988668
"GO:0006811","ion transport","BP",1111,348,217,8.18536533146521e-07,0.000759786728785586
"GO:0033044","regulation of chromosome organization","BP",172,67,53,3.93706127689836e-05,8.97383256676344e-07
"GO:0043254","regulation of protein-containing complex assembly","BP",307,115,61,9.01756586030928e-07,0.0406354856297061
"GO:0006629","lipid metabolic process","BP",1018,306,220,0.000127512228926727,9.25147957027685e-07
"GO:0016570","histone modification","BP",406,145,97,9.72349723843367e-07,2.16875665554155e-05
"GO:0051495","positive regulation of cytoskeleton organization","BP",145,63,27,1.0099836897106e-06,0.224914321921957
"GO:0010810","regulation of cell-substrate adhesion","BP",160,68,29,1.02088722836371e-06,0.26226265291932
"GO:0042127","regulation of cell population proliferation","BP",1194,357,252,5.71144248433846e-05,1.07555123306065e-06
"GO:0051052","regulation of DNA metabolic process","BP",367,133,82,1.10304722535513e-06,0.000859507036343866
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","BP",34,22,9,1.23482723701937e-06,0.0822766396515231
"GO:0033157","regulation of intracellular protein transport","BP",167,70,36,1.31685266722939e-06,0.0355194798167475
"GO:1901698","response to nitrogen compound","BP",814,263,177,1.34572200338433e-06,7.41545672466662e-06
"GO:0050808","synapse organization","BP",332,122,84,1.34773998979363e-06,8.04564110197457e-06
"GO:1902533","positive regulation of intracellular signal transduction","BP",723,237,129,1.36460083880603e-06,0.0961204491783498
"GO:0019058","viral life cycle","BP",245,95,57,1.3876069967578e-06,0.00190287497814746
"GO:0051668","localization within membrane","BP",489,169,96,1.39370751018673e-06,0.0178428890794857
"GO:0032446","protein modification by small protein conjugation","BP",671,222,133,1.40074927241918e-06,0.00444498401887324
"GO:0031589","cell-substrate adhesion","BP",274,104,64,1.4568045275536e-06,0.000942350842977477
"GO:0043065","positive regulation of apoptotic process","BP",382,137,79,1.47736677857595e-06,0.00884606941679564
"GO:1905114","cell surface receptor signaling pathway involved in cell-cell signaling","BP",392,140,75,1.48473500598738e-06,0.0540964112647888
"GO:0043068","positive regulation of programmed cell death","BP",392,140,81,1.48473500598738e-06,0.0082887230133172
"GO:0044255","cellular lipid metabolic process","BP",757,226,170,0.00137154579366024,1.50530922209305e-06
"GO:0010498","proteasomal protein catabolic process","BP",373,134,87,1.72629540761001e-06,0.000137285332042413
"GO:0008213","protein alkylation","BP",162,68,43,1.74450252368401e-06,0.000413838604566429
"GO:0006479","protein methylation","BP",162,68,43,1.74450252368401e-06,0.000413838604566429
"GO:0048285","organelle fission","BP",370,133,84,1.81799273581653e-06,0.000445644719184253
"GO:0051253","negative regulation of RNA metabolic process","BP",1033,321,221,4.73022355052756e-06,1.87151729913534e-06
"GO:0070647","protein modification by small protein conjugation or removal","BP",782,253,154,1.90344268384368e-06,0.00302990568229291
"GO:0051301","cell division","BP",475,164,106,2.1215150535992e-06,0.000174946292762692
"GO:0048871","multicellular organismal homeostasis","BP",381,122,96,0.00125055775081184,2.27773829588662e-06
"GO:0031334","positive regulation of protein-containing complex assembly","BP",145,62,29,2.3520866416451e-06,0.117060227274816
"GO:0034645","cellular macromolecule biosynthetic process","BP",883,281,175,2.37806747688983e-06,0.00123193065284963
"GO:0000003","reproduction","BP",1058,330,219,2.41339428092495e-06,2.12472196125865e-05
"GO:0032386","regulation of intracellular transport","BP",251,96,50,2.47180263730907e-06,0.0566789719695597
"GO:0000723","telomere maintenance","BP",104,47,36,6.35349315491533e-06,2.57562190208833e-06
"GO:0009719","response to endogenous stimulus","BP",1147,345,241,4.53053791455527e-05,2.64000971716693e-06
"GO:0010558","negative regulation of macromolecule biosynthetic process","BP",1142,350,240,6.95221627590451e-06,2.72653184921628e-06
"GO:0090068","positive regulation of cell cycle process","BP",176,72,41,2.73745930183351e-06,0.00739394397715137
"GO:0030162","regulation of proteolysis","BP",535,181,116,2.80145269907612e-06,0.000299033172298263
"GO:0048813","dendrite morphogenesis","BP",116,52,31,2.81969784020066e-06,0.00220180452152035
"GO:0043009","chordate embryonic development","BP",450,156,105,2.8631768993665e-06,2.92261695787414e-05
"GO:0009792","embryo development ending in birth or egg hatching","BP",467,161,109,2.88859798618132e-06,2.0504875871871e-05
"GO:0009887","animal organ morphogenesis","BP",702,229,144,3.03270588385678e-06,0.000789240845359579
"GO:0048598","embryonic morphogenesis","BP",410,144,95,3.05747351441948e-06,9.01515440340858e-05
"GO:0031032","actomyosin structure organization","BP",149,63,34,3.0810965151961e-06,0.0185868546651317
"GO:0042770","signal transduction in response to DNA damage","BP",134,58,32,3.08472835971357e-06,0.0115250019781397
"GO:0032206","positive regulation of telomere maintenance","BP",40,22,19,5.04360060760954e-05,3.13239344396679e-06
"GO:0051338","regulation of transferase activity","BP",657,216,133,3.17077767369203e-06,0.00204861551035554
"GO:0045892","negative regulation of transcription, DNA-templated","BP",943,293,203,1.24201945885057e-05,3.22581720829094e-06
"GO:0042391","regulation of membrane potential","BP",311,114,67,3.37552514010868e-06,0.00594723140790196
"GO:0034504","protein localization to nucleus","BP",224,87,51,3.49501935036871e-06,0.00502947208189626
"GO:0022414","reproductive process","BP",1055,328,218,3.54707413763254e-06,2.48999105023217e-05
"GO:1903507","negative regulation of nucleic acid-templated transcription","BP",945,293,203,1.4884016434982e-05,3.73597132554738e-06
"GO:0018022","peptidyl-lysine methylation","BP",117,52,34,3.84639392403727e-06,0.00026847306586802
"GO:0032204","regulation of telomere maintenance","BP",62,32,25,6.4475863024419e-06,3.93118276560311e-06
"GO:0009755","hormone-mediated signaling pathway","BP",147,62,41,4.0537097166853e-06,0.000180220567214369
"GO:0090407","organophosphate biosynthetic process","BP",416,127,102,0.00642322483804576,4.12307647200655e-06
"GO:0051054","positive regulation of DNA metabolic process","BP",209,82,52,4.16453494110609e-06,0.000603581687250857
"GO:0007423","sensory organ development","BP",382,135,95,4.26197670795484e-06,4.64437368503005e-06
"GO:0071396","cellular response to lipid","BP",419,146,82,4.2916279204942e-06,0.0286720524822186
"GO:1902679","negative regulation of RNA biosynthetic process","BP",947,294,203,1.28875839232959e-05,4.3217624172206e-06
"GO:0006886","intracellular protein transport","BP",653,214,143,4.48489157824393e-06,3.82294485147855e-05
"GO:1901701","cellular response to oxygen-containing compound","BP",846,267,184,8.52488486788463e-06,4.83211304481259e-06
"GO:0070997","neuron death","BP",265,93,71,0.000164214414826495,4.85968198583619e-06
"GO:0002520","immune system development","BP",717,232,154,5.00190986909254e-06,5.53202339283171e-05
"GO:0009968","negative regulation of signal transduction","BP",944,278,202,0.00101890759070429,5.14751610072903e-06
"GO:0032984","protein-containing complex disassembly","BP",188,75,40,5.17955407808447e-06,0.0337994905820021
"GO:0043414","macromolecule methylation","BP",271,101,60,5.22743389414888e-06,0.00484295891861235
"GO:0009725","response to hormone","BP",623,205,131,5.2618713003638e-06,0.000485631842225009
"GO:0014070","response to organic cyclic compound","BP",658,215,133,5.33531558716927e-06,0.00217034889685463
"GO:0030518","intracellular steroid hormone receptor signaling pathway","BP",92,43,26,5.38850868350526e-06,0.00207862890248424
"GO:0010243","response to organonitrogen compound","BP",753,242,166,5.4509351983301e-06,6.27499397200222e-06
"GO:0007160","cell-matrix adhesion","BP",176,71,43,5.7621755215925e-06,0.00247280510130577
"GO:0008610","lipid biosynthetic process","BP",527,153,123,0.0204660702263271,6.2225899840657e-06
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","BP",27,18,7,6.26449189608705e-06,0.128659454431188
"GO:0006518","peptide metabolic process","BP",684,222,133,6.31272953977454e-06,0.00857243986357418
"GO:1901135","carbohydrate derivative metabolic process","BP",744,239,151,6.45004413522298e-06,0.000953932082392359
"GO:0006397","mRNA processing","BP",368,130,84,6.50651879048551e-06,0.000371956767015679
"GO:0033993","response to lipid","BP",639,209,126,6.68145067157745e-06,0.0065566787838006
"GO:0048585","negative regulation of response to stimulus","BP",1217,347,251,0.00270787715577935,6.94844442014642e-06
"GO:0045862","positive regulation of proteolysis","BP",276,102,63,7.1941682634252e-06,0.00187230527267488
"GO:0032200","telomere organization","BP",121,50,39,6.31416417311072e-05,7.29123326501811e-06
"GO:0009890","negative regulation of biosynthetic process","BP",1212,369,241,7.60525354595313e-06,0.000130132981485502
"GO:0097190","apoptotic signaling pathway","BP",471,160,109,8.01188775581077e-06,3.0088726069799e-05
"GO:0002252","immune effector process","BP",468,145,111,0.0020660068945107,8.13878025890364e-06
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","BP",32,20,8,8.27703144342885e-06,0.128010727979917
"GO:0050000","chromosome localization","BP",68,34,20,8.28523213378258e-06,0.00394082696350423
"GO:0031060","regulation of histone methylation","BP",68,34,25,8.28523213378258e-06,2.63975604819731e-05
"GO:0044257","cellular protein catabolic process","BP",624,204,141,8.86630988153318e-06,8.3323392959038e-06
"GO:0008380","RNA splicing","BP",323,116,75,8.45147311479232e-06,0.000439498598324411
"GO:0061061","muscle structure development","BP",458,156,107,8.76766968993453e-06,2.33178327294609e-05
"GO:0006812","cation transport","BP",850,268,164,8.89734584399357e-06,0.00521388332229111
"GO:2000026","regulation of multicellular organismal development","BP",985,303,208,2.1112227814733e-05,9.2591815669142e-06
"GO:0030163","protein catabolic process","BP",744,238,162,9.35533406897837e-06,1.66010316611611e-05
"GO:0016571","histone methylation","BP",132,56,38,9.4104691573419e-06,0.000150179523808385
"GO:0071407","cellular response to organic cyclic compound","BP",428,147,93,9.6045817168738e-06,0.00104848475137496
"GO:0060996","dendritic spine development","BP",74,36,23,1.0056495207278e-05,0.000914963851283697
"GO:0098609","cell-cell adhesion","BP",692,223,146,1.03160109314464e-05,0.000203258735547059
"GO:0010035","response to inorganic substance","BP",389,131,95,7.95309172462019e-05,1.03370793182015e-05
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","BP",30,19,7,1.05804926871107e-05,0.194220391997286
